Age,Gender,Annual Income,Number of Dependents,Education Level,Health Score,Location,Policy Type,Active Policy days,Previous Claims,Credit Score,Insurance Duration,Customer Feedback,Smoking Status,Exercise Frequency,Property Type,Premium Amount
51.0,Female,28257.0,0.0,Master's,9.439813915776355,Urban,Basic,586,0.0,,4.0,,No,Weekly,Apartment,588.0
31.0,Male,20.0,,Master's,41.28132556035033,Suburban,Premium,1683,2.0,791.0,5.0,Average,No,Daily,Condo,656.0
58.0,Male,40487.0,1.0,Bachelor's,22.074060071901087,Rural,Comprehensive,1800,2.0,713.0,9.0,Poor,No,Monthly,Condo,816.0
47.0,Female,51963.0,3.0,Master's,31.92717940402448,Urban,Premium,834,0.0,569.0,4.0,Average,No,Daily,House,64.0
21.0,Female,4046.0,3.0,Master's,37.88123912296886,Urban,Premium,1929,0.0,563.0,4.0,Poor,No,Weekly,Apartment,431.0
59.0,Male,1885.0,,High School,26.773023211783137,Suburban,Comprehensive,814,5.0,463.0,7.0,Good,Yes,Daily,House,89.0
52.0,Female,28450.0,0.0,Bachelor's,24.966881112086,Suburban,Basic,1857,0.0,,1.0,,Yes,Monthly,House,632.0
46.0,Male,45624.0,4.0,PhD,37.85817493423119,Urban,Premium,1708,0.0,805.0,2.0,Good,Yes,Daily,Apartment,495.0
35.0,Female,9061.0,2.0,Master's,37.2401402804408,Rural,Basic,208,0.0,797.0,2.0,Average,Yes,Daily,Condo,2387.0
38.0,Male,71078.0,0.0,Master's,,Suburban,Premium,1641,1.0,496.0,4.0,Good,Yes,Rarely,Apartment,828.0
26.0,Male,51837.0,0.0,High School,34.48449821298618,Urban,Comprehensive,1840,1.0,472.0,9.0,,No,Weekly,Condo,1593.0
42.0,Male,15107.0,,PhD,8.13119399678222,Urban,Premium,941,0.0,,8.0,Average,Yes,Weekly,House,685.0
39.0,Female,61527.0,1.0,PhD,17.64342990969586,Rural,Premium,427,1.0,776.0,2.0,Poor,Yes,Daily,Apartment,69.0
31.0,Female,3901.0,4.0,PhD,8.693019703668536,Suburban,Premium,913,0.0,759.0,6.0,,No,Daily,Condo,2732.0
50.0,Male,22493.0,4.0,Master's,38.82950080103348,Urban,Premium,402,2.0,713.0,6.0,Good,Yes,Monthly,Condo,1134.0
57.0,Female,67939.0,3.0,Master's,14.919042899707437,Suburban,Basic,744,0.0,422.0,3.0,Poor,Yes,Weekly,House,356.0
54.0,Female,26791.0,2.0,PhD,11.71114124535155,Suburban,Comprehensive,1357,0.0,837.0,2.0,Good,Yes,Daily,House,632.0
34.0,Female,11578.0,4.0,High School,29.19016484106597,Rural,Comprehensive,1400,0.0,507.0,9.0,Poor,No,Weekly,House,855.0
38.0,Female,83385.0,2.0,High School,35.972607508480955,Urban,Basic,109,2.0,472.0,7.0,,No,Weekly,Apartment,714.0
33.0,Female,43750.0,,Master's,41.75411991688048,Suburban,Premium,1029,2.0,782.0,9.0,Good,Yes,Daily,Apartment,906.0
18.0,Female,,0.0,Master's,17.670032917827946,Rural,Comprehensive,125,2.0,397.0,8.0,Good,Yes,Rarely,Condo,1723.0
33.0,Female,51155.0,3.0,PhD,25.839308384399327,Urban,Comprehensive,1503,1.0,401.0,1.0,Average,Yes,Rarely,Condo,108.0
49.0,Male,11564.0,3.0,High School,24.814588465923222,Rural,Premium,763,0.0,454.0,9.0,Good,No,Rarely,Condo,26.0
38.0,Male,23887.0,2.0,Bachelor's,36.48362260498034,Rural,Comprehensive,1193,0.0,,7.0,Good,Yes,Monthly,Condo,1090.0
41.0,Male,25809.0,2.0,PhD,29.89390070103333,Rural,Comprehensive,500,0.0,382.0,2.0,Poor,No,Weekly,Apartment,1583.0
28.0,Female,17885.0,4.0,Master's,25.39279616846493,Suburban,Comprehensive,608,0.0,,5.0,Poor,No,Weekly,House,1575.0
19.0,Male,128514.0,4.0,Bachelor's,21.38371972450398,Suburban,Premium,729,0.0,305.0,5.0,Average,No,Daily,Condo,602.0
20.0,Male,95081.0,2.0,High School,4.228894668850155,Suburban,Basic,1536,3.0,820.0,5.0,,No,Monthly,House,392.0
30.0,Female,28583.0,0.0,PhD,15.995937340785888,Urban,Basic,1036,1.0,554.0,2.0,Poor,Yes,Rarely,Condo,671.0
50.0,Female,3105.0,0.0,High School,45.63874843082831,Rural,Comprehensive,900,0.0,482.0,9.0,Average,Yes,Weekly,House,616.0
59.0,Male,55109.0,1.0,High School,41.773820005206815,Urban,Comprehensive,115,2.0,810.0,9.0,Good,Yes,Monthly,Condo,115.0
25.0,Female,37236.0,2.0,Master's,14.947350345635222,Suburban,Basic,684,1.0,507.0,3.0,Poor,No,Daily,Condo,1447.0
18.0,Male,16962.0,4.0,Master's,13.17184576118996,Suburban,Comprehensive,383,1.0,642.0,5.0,Good,No,Weekly,Apartment,811.0
52.0,Male,45318.0,2.0,Bachelor's,32.84419932757877,Suburban,Basic,1689,1.0,438.0,2.0,Good,No,Monthly,Condo,757.0
64.0,Female,37952.0,4.0,Master's,23.479545309513018,Urban,Premium,835,0.0,433.0,6.0,Good,No,Rarely,House,1793.0
30.0,Female,4188.0,2.0,PhD,14.297989152623124,Rural,Comprehensive,197,2.0,786.0,3.0,Average,Yes,Daily,House,177.0
30.0,Male,16143.0,1.0,High School,,Rural,Basic,1545,1.0,635.0,1.0,Poor,Yes,Monthly,Apartment,1422.0
31.0,Male,6644.0,4.0,Master's,12.90762655339843,Rural,Basic,294,1.0,,5.0,Poor,Yes,Monthly,Apartment,1022.0
25.0,Male,62898.0,4.0,PhD,25.897616887323387,Rural,Premium,998,1.0,373.0,1.0,Average,Yes,Rarely,Condo,1418.0
29.0,Male,36759.0,3.0,PhD,37.67953628640648,Rural,Basic,1854,2.0,401.0,4.0,Good,Yes,Monthly,House,1729.0
,Female,38874.0,3.0,Bachelor's,32.94595276514571,Suburban,Comprehensive,127,2.0,323.0,3.0,Good,Yes,Weekly,Apartment,875.0
29.0,Female,63744.0,0.0,Bachelor's,23.502825197130463,Suburban,Comprehensive,951,0.0,532.0,5.0,Poor,No,Rarely,House,224.0
31.0,Female,64892.0,0.0,PhD,19.172774704074342,Rural,Premium,450,0.0,413.0,4.0,Good,Yes,Monthly,Apartment,651.0
60.0,Male,97905.0,4.0,Bachelor's,29.04959496099369,Urban,Premium,694,2.0,,5.0,,No,Daily,Apartment,963.0
32.0,Female,14984.0,4.0,High School,49.17552821466443,Suburban,Premium,157,4.0,761.0,1.0,Poor,Yes,Monthly,Condo,1356.0
62.0,Male,20273.0,1.0,Bachelor's,5.824127729431041,Suburban,Comprehensive,1103,0.0,839.0,4.0,,No,Weekly,House,551.0
40.0,Female,38397.0,0.0,PhD,43.16263449952147,Urban,Basic,1003,0.0,,7.0,Good,Yes,Weekly,Apartment,439.0
34.0,Female,14897.0,2.0,Bachelor's,28.260026536812564,Suburban,Comprehensive,478,0.0,746.0,6.0,,No,Daily,House,1487.0
52.0,Male,5892.0,2.0,High School,34.749184280882524,Urban,Premium,1618,0.0,782.0,4.0,Average,Yes,Daily,Apartment,1266.0
26.0,Female,77420.0,2.0,High School,46.71155823370766,Suburban,Comprehensive,489,0.0,509.0,1.0,Good,Yes,Monthly,Apartment,263.0
34.0,Male,,4.0,High School,8.846122846493243,Rural,Premium,1070,0.0,350.0,4.0,Poor,Yes,Daily,Condo,2674.0
21.0,Male,110022.0,0.0,High School,35.53546546301266,Urban,Basic,1293,0.0,396.0,3.0,Good,No,Weekly,Condo,722.0
57.0,Male,56645.0,3.0,High School,51.90830963981485,Suburban,Basic,965,0.0,696.0,4.0,Average,Yes,Weekly,House,1178.0
53.0,Male,43989.0,2.0,Master's,29.566980454589213,Urban,Basic,919,1.0,654.0,7.0,Average,No,Monthly,Apartment,1461.0
29.0,Female,8984.0,2.0,Master's,23.03940215387773,Urban,Basic,1671,0.0,488.0,1.0,Good,Yes,Weekly,House,99.0
40.0,Female,3656.0,3.0,Bachelor's,7.793031913479664,Urban,Basic,1732,0.0,538.0,1.0,,No,Daily,Condo,844.0
64.0,Male,45642.0,1.0,High School,40.92658234699895,Rural,Comprehensive,748,0.0,441.0,1.0,Poor,No,Weekly,House,624.0
41.0,Male,3611.0,2.0,Master's,48.9142224322964,Rural,Basic,677,0.0,417.0,6.0,Good,Yes,Rarely,Condo,1176.0
63.0,Female,92260.0,1.0,PhD,45.83487082630254,Suburban,Comprehensive,304,2.0,382.0,1.0,Good,Yes,Weekly,Condo,732.0
41.0,Female,29685.0,2.0,High School,38.07373238850425,Rural,Comprehensive,1564,1.0,318.0,5.0,Poor,Yes,Monthly,Apartment,2172.0
49.0,Female,2096.0,,Bachelor's,8.097374207569437,Suburban,Premium,1391,2.0,,9.0,Average,Yes,Daily,Condo,774.0
55.0,Female,29892.0,0.0,Master's,17.83433057756564,Suburban,Premium,1155,0.0,,5.0,Poor,No,Monthly,Condo,585.0
37.0,Female,8516.0,1.0,Bachelor's,15.673860777456254,Suburban,Comprehensive,1693,0.0,759.0,4.0,Poor,No,Weekly,Condo,106.0
45.0,Female,6846.0,4.0,High School,39.72411135477338,Rural,Basic,1178,3.0,,7.0,Average,No,Monthly,House,3490.0
35.0,Female,5949.0,4.0,Master's,22.82288161712699,Urban,Premium,667,0.0,681.0,2.0,Poor,Yes,Rarely,House,1855.0
52.0,Female,4711.0,3.0,PhD,48.9877416329178,Urban,Premium,1726,0.0,411.0,2.0,Average,Yes,Rarely,Apartment,36.0
56.0,Male,12546.0,,Bachelor's,35.44862109277594,Suburban,Comprehensive,777,0.0,841.0,3.0,Poor,No,Daily,Apartment,572.0
42.0,Female,38612.0,0.0,PhD,35.68587316842275,Rural,Premium,774,1.0,563.0,7.0,Good,No,Weekly,Apartment,998.0
62.0,Female,37030.0,4.0,Master's,49.182649153302734,Suburban,Premium,474,0.0,406.0,9.0,Good,No,Rarely,House,1209.0
47.0,Male,5864.0,4.0,High School,3.9186785721938655,Rural,Premium,1135,1.0,770.0,7.0,Average,Yes,Daily,Apartment,1949.0
59.0,Male,14054.0,1.0,Master's,,Rural,Comprehensive,417,0.0,763.0,1.0,Good,Yes,Rarely,House,823.0
44.0,Female,48648.0,4.0,Bachelor's,22.97791279936899,Rural,Premium,1066,0.0,,8.0,Good,No,Rarely,Condo,384.0
34.0,Female,16275.0,3.0,Master's,22.735159639825905,Urban,Comprehensive,157,2.0,732.0,1.0,Poor,Yes,Weekly,Condo,717.0
49.0,Male,5984.0,2.0,Bachelor's,34.26952882598463,Suburban,Premium,1928,2.0,593.0,2.0,Good,No,Rarely,Condo,2623.0
60.0,Female,41311.0,3.0,Master's,5.658424340664011,Urban,Premium,1536,1.0,331.0,1.0,Poor,Yes,Weekly,Condo,3049.0
51.0,Male,29502.0,4.0,High School,32.29642952084558,Rural,Comprehensive,969,1.0,,1.0,Poor,Yes,Daily,Condo,3828.0
32.0,Male,55432.0,3.0,PhD,43.63823905702186,Rural,Premium,790,0.0,387.0,4.0,Poor,Yes,Weekly,House,706.0
22.0,Female,20377.0,2.0,Master's,13.453801857240276,Rural,Basic,1854,0.0,439.0,5.0,Average,Yes,Monthly,Apartment,772.0
36.0,Male,1136.0,,Master's,35.502532971717535,Rural,Basic,746,2.0,765.0,8.0,Good,Yes,Rarely,Apartment,119.0
34.0,Male,45205.0,0.0,Master's,43.59017608309114,Urban,Basic,1328,1.0,590.0,9.0,Good,No,Daily,Apartment,1672.0
63.0,Female,3255.0,,Master's,49.01163047899687,Urban,Basic,749,0.0,803.0,2.0,Good,Yes,Monthly,House,2156.0
46.0,Male,6675.0,,High School,37.18798986250534,Urban,Premium,1368,1.0,,3.0,Good,No,Weekly,House,831.0
45.0,Female,92740.0,0.0,High School,36.81434170167799,Rural,Premium,448,1.0,721.0,6.0,Poor,Yes,Daily,Apartment,120.0
31.0,Male,66733.0,0.0,Master's,35.61147544156413,Rural,Basic,1200,0.0,502.0,8.0,Average,No,Daily,Apartment,119.0
55.0,Male,40863.0,4.0,High School,16.839269549924666,Rural,Premium,704,2.0,792.0,8.0,Average,Yes,Weekly,House,936.0
60.0,Female,28962.0,,Bachelor's,5.057593081773515,Suburban,Premium,1707,0.0,528.0,3.0,Average,Yes,Monthly,Apartment,1298.0
34.0,Female,84813.0,0.0,Bachelor's,42.30681517613938,Rural,Premium,460,4.0,808.0,3.0,Poor,No,Daily,Apartment,20.0
62.0,Female,10039.0,0.0,High School,50.91820472546837,Suburban,Basic,748,0.0,744.0,1.0,Poor,Yes,Monthly,Apartment,875.0
41.0,Female,5310.0,0.0,Master's,47.058481756882045,Suburban,Premium,848,0.0,711.0,7.0,Poor,No,Monthly,Apartment,48.0
56.0,Male,61938.0,3.0,Master's,28.99891859890975,Urban,Premium,209,1.0,783.0,5.0,Good,Yes,Daily,House,301.0
56.0,Male,1543.0,1.0,Master's,27.355056703007257,Urban,Premium,963,1.0,371.0,5.0,Good,No,Daily,Apartment,1244.0
28.0,Male,4510.0,1.0,Bachelor's,45.91451114461264,Suburban,Premium,1908,0.0,,1.0,Average,No,Daily,Apartment,711.0
51.0,Male,69492.0,1.0,Bachelor's,15.954363334249608,Urban,Premium,1158,1.0,,6.0,Poor,Yes,Monthly,House,171.0
47.0,Male,1526.0,3.0,High School,24.47005750459738,Urban,Comprehensive,798,0.0,394.0,8.0,Average,No,Monthly,House,1461.0
44.0,Male,51862.0,1.0,PhD,25.84814930673745,Rural,Basic,1211,1.0,841.0,7.0,Good,No,Monthly,Condo,215.0
29.0,Female,7094.0,1.0,PhD,10.818274488110893,Suburban,Comprehensive,1338,1.0,703.0,5.0,Good,Yes,Rarely,House,556.0
55.0,Female,16287.0,,High School,41.38693729589694,Urban,Comprehensive,1502,2.0,408.0,8.0,Average,No,Daily,Apartment,3538.0
27.0,Female,104107.0,3.0,PhD,38.87965213849314,Rural,Comprehensive,734,0.0,301.0,9.0,Average,Yes,Daily,Apartment,559.0
60.0,Male,7762.0,0.0,High School,17.437845882503165,Suburban,Premium,1012,0.0,323.0,5.0,Good,No,Weekly,Condo,1245.0
44.0,Male,25480.0,2.0,Master's,22.817586373488965,Suburban,Premium,1817,0.0,636.0,7.0,Average,Yes,Daily,House,2087.0
28.0,Female,14298.0,1.0,Bachelor's,24.50357200606191,Urban,Comprehensive,1617,0.0,749.0,3.0,Poor,No,Daily,Condo,1686.0
62.0,Female,22685.0,0.0,PhD,31.44457457063882,Urban,Premium,439,0.0,565.0,8.0,Poor,No,Daily,Condo,2346.0
49.0,Male,16101.0,0.0,High School,5.371698938104957,Urban,Comprehensive,1639,0.0,607.0,9.0,Good,Yes,Weekly,Condo,1804.0
40.0,Female,2829.0,,High School,20.39003472460669,Suburban,Comprehensive,1034,2.0,618.0,7.0,Poor,No,Monthly,House,345.0
52.0,Female,77591.0,4.0,Bachelor's,26.330713355691348,Suburban,Basic,792,3.0,598.0,1.0,Good,No,Rarely,Condo,2047.0
50.0,Male,39116.0,0.0,High School,28.67626074150646,Urban,Basic,335,2.0,598.0,9.0,Average,Yes,Weekly,Apartment,1363.0
,Female,22392.0,1.0,Bachelor's,16.08710046045701,Rural,Premium,1446,1.0,829.0,2.0,Average,No,Daily,Condo,641.0
60.0,Male,6942.0,2.0,PhD,32.01761436607291,Urban,Premium,927,0.0,627.0,2.0,Average,Yes,Weekly,Apartment,690.0
37.0,Female,20657.0,0.0,High School,6.673947318378325,Urban,Comprehensive,1303,1.0,750.0,3.0,Good,Yes,Rarely,Apartment,247.0
61.0,Female,52716.0,2.0,Bachelor's,32.7934754373677,Rural,Comprehensive,343,2.0,547.0,7.0,Good,No,Monthly,Apartment,2166.0
56.0,Female,34126.0,4.0,Bachelor's,19.181691119133472,Rural,Comprehensive,1615,0.0,672.0,1.0,Poor,Yes,Daily,Apartment,2701.0
35.0,Male,38982.0,3.0,Bachelor's,31.53956417094759,Suburban,Comprehensive,817,0.0,536.0,1.0,Average,Yes,Daily,Condo,1109.0
50.0,Female,31008.0,,Master's,30.934665764768543,Urban,Comprehensive,1764,0.0,613.0,3.0,Average,No,Rarely,Apartment,593.0
29.0,Female,1378.0,0.0,High School,39.38886778397054,Suburban,Premium,930,0.0,541.0,9.0,Average,Yes,Weekly,Apartment,3453.0
45.0,Male,12881.0,0.0,High School,20.824366582946748,Rural,Basic,1120,0.0,,6.0,Average,No,Rarely,Apartment,1086.0
,Female,30897.0,,Master's,27.81648609718027,Urban,Comprehensive,426,0.0,554.0,8.0,Average,No,Weekly,Apartment,548.0
30.0,Male,2587.0,3.0,High School,33.37234986803582,Suburban,Comprehensive,1008,0.0,384.0,8.0,Average,No,Rarely,House,595.0
48.0,Female,1885.0,,PhD,44.60451974878447,Urban,Premium,975,2.0,565.0,9.0,Average,No,Monthly,Apartment,1488.0
54.0,Male,9984.0,3.0,Master's,11.739651178590032,Suburban,Basic,839,0.0,,3.0,Average,Yes,Weekly,Apartment,952.0
37.0,Male,38662.0,3.0,High School,39.64382468862905,Urban,Comprehensive,1268,0.0,753.0,9.0,Average,Yes,Daily,Condo,612.0
46.0,Female,18069.0,3.0,PhD,24.76989854509948,Rural,Comprehensive,1089,1.0,810.0,6.0,Good,Yes,Weekly,Condo,1517.0
36.0,Female,82401.0,3.0,Master's,,Rural,Basic,118,1.0,524.0,8.0,Good,Yes,Daily,Apartment,2122.0
22.0,Female,97950.0,4.0,High School,43.58331592935137,Urban,Basic,1512,0.0,479.0,2.0,,Yes,Daily,Condo,2285.0
61.0,Male,40306.0,1.0,PhD,11.929306951615963,Urban,Basic,154,0.0,458.0,4.0,Average,Yes,Rarely,Apartment,1436.0
28.0,Male,36292.0,2.0,Master's,9.141902902208336,Urban,Basic,1236,0.0,776.0,6.0,Good,No,Monthly,House,551.0
19.0,Male,17091.0,0.0,PhD,,Urban,Comprehensive,1117,0.0,476.0,7.0,Average,No,Daily,House,685.0
30.0,Male,6614.0,,Master's,24.739723288132144,Urban,Comprehensive,1177,0.0,438.0,5.0,Poor,Yes,Daily,House,1251.0
25.0,Female,5897.0,2.0,Master's,25.74920344974377,Rural,Premium,1435,1.0,591.0,6.0,Average,No,Daily,Condo,941.0
24.0,Male,24642.0,1.0,High School,14.967221360299645,Suburban,Comprehensive,1275,0.0,628.0,6.0,Good,No,Daily,House,522.0
20.0,Female,20597.0,2.0,High School,39.13781482265086,Suburban,Comprehensive,564,0.0,404.0,4.0,Good,No,Monthly,House,2050.0
27.0,Female,121534.0,2.0,Bachelor's,40.9396858172407,Urban,Basic,1349,1.0,662.0,7.0,Poor,No,Weekly,Condo,100.0
40.0,Female,26953.0,1.0,Bachelor's,16.694724145341976,Suburban,Premium,1838,0.0,,8.0,Good,Yes,Daily,Condo,2248.0
48.0,Female,28886.0,0.0,High School,20.86745796486742,Urban,Basic,1357,2.0,801.0,2.0,Good,Yes,Weekly,Apartment,1049.0
58.0,Male,25962.0,3.0,Master's,11.172727125080083,Suburban,Premium,1677,0.0,775.0,6.0,Good,No,Monthly,Condo,813.0
48.0,Female,44978.0,3.0,PhD,41.679908973648494,Suburban,Comprehensive,1007,2.0,770.0,8.0,,No,Daily,House,468.0
53.0,Female,17280.0,0.0,Master's,9.39182194480358,Urban,Basic,546,0.0,512.0,5.0,Good,Yes,Daily,House,538.0
46.0,Female,62818.0,0.0,Master's,26.83885268683453,Rural,Premium,1092,0.0,658.0,3.0,Average,No,Daily,Apartment,81.0
24.0,Female,668.0,3.0,Master's,,Urban,Premium,1810,0.0,,7.0,Poor,No,Daily,House,1111.0
31.0,Female,47798.0,1.0,Master's,5.836332286015701,Urban,Comprehensive,1765,2.0,786.0,3.0,Poor,Yes,Monthly,Apartment,2229.0
32.0,Male,29077.0,3.0,Bachelor's,12.818236305307536,Suburban,Basic,1282,0.0,523.0,5.0,Poor,No,Rarely,House,474.0
23.0,Female,39985.0,2.0,PhD,20.71170899803584,Rural,Comprehensive,558,0.0,502.0,8.0,Average,No,Daily,Condo,1204.0
50.0,Female,5603.0,3.0,Master's,29.664378921036032,Urban,Premium,1272,0.0,370.0,5.0,Poor,No,Weekly,Apartment,1006.0
48.0,Male,,0.0,PhD,,Rural,Comprehensive,1890,2.0,588.0,4.0,,No,Daily,House,890.0
63.0,Male,62626.0,1.0,PhD,17.6498004867713,Urban,Basic,1528,1.0,395.0,2.0,Good,Yes,Weekly,House,1522.0
35.0,Female,39766.0,1.0,Master's,25.84872251086332,Suburban,Basic,1656,0.0,,4.0,Good,Yes,Daily,House,831.0
56.0,Male,30213.0,2.0,Bachelor's,13.791669375597602,Rural,Basic,109,0.0,559.0,2.0,Average,Yes,Weekly,Condo,1089.0
51.0,Female,6988.0,4.0,Bachelor's,27.237639340346423,Rural,Comprehensive,998,1.0,643.0,2.0,Poor,No,Weekly,Condo,3033.0
42.0,Female,988.0,4.0,Bachelor's,,Urban,Premium,1301,0.0,827.0,5.0,Good,No,Daily,Condo,562.0
33.0,Female,7087.0,3.0,PhD,26.904220016520284,Rural,Premium,1042,0.0,801.0,1.0,Poor,No,Rarely,Apartment,476.0
26.0,Male,2361.0,2.0,Master's,32.98410409901667,Urban,Basic,1271,0.0,481.0,6.0,Good,No,Monthly,Condo,467.0
43.0,Male,7879.0,3.0,Bachelor's,9.788439441265249,Urban,Basic,1875,1.0,564.0,3.0,Average,No,Weekly,House,858.0
61.0,Male,102290.0,1.0,PhD,12.769408554286056,Rural,Comprehensive,632,2.0,658.0,6.0,,No,Rarely,Condo,736.0
22.0,Female,21373.0,1.0,Master's,25.511317226241182,Rural,Basic,1557,0.0,440.0,3.0,Average,Yes,Rarely,Condo,1174.0
37.0,Female,918.0,3.0,High School,,Urban,Basic,1079,0.0,706.0,3.0,Average,No,Daily,House,816.0
29.0,Female,18442.0,2.0,Bachelor's,17.382235331697533,Suburban,Premium,578,0.0,,2.0,Average,No,Rarely,Apartment,1604.0
23.0,Female,6384.0,1.0,Bachelor's,19.827412843978568,Suburban,Premium,292,3.0,833.0,2.0,Poor,Yes,Rarely,House,184.0
31.0,Male,26553.0,3.0,Bachelor's,38.48492729100597,Urban,Premium,1514,0.0,432.0,6.0,Average,Yes,Rarely,Condo,28.0
33.0,Female,,3.0,PhD,,Suburban,Premium,1901,0.0,487.0,8.0,Good,Yes,Daily,Apartment,675.0
63.0,Female,25573.0,,PhD,31.999766527913746,Suburban,Basic,1821,0.0,,6.0,Good,No,Weekly,Apartment,1173.0
53.0,Male,,1.0,High School,22.58203740416202,Urban,Comprehensive,1442,0.0,838.0,9.0,Average,No,Rarely,House,102.0
33.0,Female,8096.0,0.0,High School,15.865442950958236,Suburban,Comprehensive,910,0.0,696.0,3.0,Good,No,Weekly,House,717.0
47.0,Female,12091.0,0.0,Bachelor's,34.35255049542278,Rural,Basic,1026,0.0,,6.0,Average,Yes,Weekly,Condo,2489.0
19.0,Female,1317.0,1.0,Master's,29.443881858112647,Rural,Comprehensive,1606,2.0,,6.0,Poor,Yes,Monthly,Condo,2821.0
62.0,Female,1974.0,2.0,PhD,10.704773630536112,Urban,Basic,1708,0.0,389.0,4.0,Good,No,Weekly,Apartment,1372.0
39.0,Female,3428.0,0.0,High School,27.66431792326189,Urban,Basic,959,1.0,708.0,7.0,Average,No,Daily,Condo,254.0
28.0,Female,5721.0,4.0,High School,15.869062517710391,Urban,Premium,1184,0.0,,9.0,Good,No,Rarely,Apartment,1956.0
64.0,Female,132327.0,4.0,Bachelor's,45.7521249571713,Urban,Basic,1241,0.0,845.0,6.0,Average,No,Rarely,Condo,177.0
43.0,Male,149619.0,1.0,PhD,,Urban,Basic,958,1.0,588.0,2.0,,Yes,Daily,Condo,1166.0
43.0,Male,44973.0,3.0,Master's,11.917821740481466,Rural,Basic,658,0.0,657.0,1.0,Good,Yes,Daily,Apartment,201.0
44.0,Female,64567.0,2.0,High School,15.777076758622009,Suburban,Basic,1763,0.0,715.0,3.0,Average,No,Rarely,Apartment,421.0
29.0,Male,96518.0,3.0,High School,14.959380615703362,Rural,Premium,1637,1.0,828.0,5.0,,Yes,Rarely,Apartment,25.0
53.0,Female,53983.0,0.0,High School,7.988331613333636,Suburban,Comprehensive,232,0.0,738.0,1.0,Good,No,Weekly,House,119.0
21.0,Female,3240.0,4.0,Master's,8.899944913714645,Suburban,Premium,1090,1.0,459.0,1.0,Average,Yes,Rarely,House,2190.0
27.0,Female,718.0,1.0,Bachelor's,,Urban,Premium,1822,0.0,706.0,3.0,Average,Yes,Rarely,House,1608.0
24.0,Female,92873.0,3.0,Bachelor's,22.581750540208965,Urban,Premium,1435,1.0,415.0,4.0,Good,No,Weekly,Apartment,2330.0
55.0,Male,3721.0,0.0,Bachelor's,27.823947147168663,Urban,Comprehensive,1487,0.0,582.0,7.0,Poor,No,Daily,House,209.0
58.0,Female,24388.0,2.0,Master's,12.813545091069898,Suburban,Premium,447,0.0,313.0,7.0,Good,No,Monthly,Apartment,49.0
36.0,Male,30079.0,,Bachelor's,30.383259632380703,Suburban,Comprehensive,1570,2.0,492.0,8.0,Poor,No,Monthly,Apartment,778.0
45.0,Female,6973.0,1.0,Master's,35.362728726929575,Suburban,Basic,566,2.0,569.0,2.0,Good,No,Monthly,Condo,2610.0
31.0,Female,96685.0,2.0,High School,14.44228832859988,Rural,Comprehensive,1868,3.0,545.0,2.0,Good,No,Monthly,Condo,4298.0
62.0,Male,108827.0,3.0,High School,10.736548628553402,Urban,Basic,1119,0.0,584.0,1.0,Poor,Yes,Monthly,Apartment,44.0
,Female,76732.0,4.0,Bachelor's,,Rural,Basic,1928,0.0,724.0,5.0,Poor,No,Weekly,Condo,25.0
58.0,Female,11512.0,2.0,Bachelor's,,Suburban,Comprehensive,497,4.0,759.0,1.0,Poor,Yes,Weekly,Apartment,857.0
38.0,Male,23014.0,4.0,Bachelor's,29.09401070700948,Rural,Comprehensive,1041,2.0,,3.0,Good,No,Rarely,Apartment,816.0
53.0,Female,92234.0,4.0,High School,43.51092383771832,Rural,Comprehensive,378,2.0,404.0,6.0,Good,No,Monthly,Apartment,2039.0
39.0,Male,20455.0,1.0,PhD,38.05861839714965,Suburban,Premium,1785,2.0,706.0,9.0,Good,No,Weekly,Condo,356.0
64.0,Male,81796.0,4.0,Bachelor's,45.289541915810005,Urban,Basic,398,3.0,576.0,7.0,Average,Yes,Daily,House,3180.0
45.0,Male,18085.0,0.0,High School,25.8345026900041,Urban,Premium,291,0.0,752.0,6.0,Average,Yes,Weekly,House,466.0
39.0,Female,40755.0,1.0,Master's,,Rural,Comprehensive,1655,1.0,795.0,1.0,Poor,Yes,Daily,Apartment,1119.0
61.0,Male,20389.0,2.0,Master's,31.17274937289284,Suburban,Premium,1071,0.0,467.0,5.0,Good,Yes,Daily,Apartment,602.0
48.0,Male,41488.0,3.0,Bachelor's,12.587859371803912,Urban,Comprehensive,286,2.0,522.0,7.0,Good,No,Daily,House,1667.0
26.0,Male,10170.0,1.0,PhD,,Rural,Basic,1623,0.0,516.0,7.0,Average,Yes,Weekly,Apartment,1283.0
53.0,Female,1420.0,1.0,High School,,Urban,Comprehensive,359,1.0,,2.0,Good,No,Daily,House,1088.0
22.0,Male,20587.0,1.0,Master's,26.26258974942063,Rural,Comprehensive,216,0.0,,3.0,,Yes,Monthly,House,919.0
22.0,Female,61612.0,1.0,Master's,10.278719792028204,Urban,Comprehensive,1149,2.0,400.0,5.0,Poor,No,Weekly,Condo,1006.0
29.0,Female,40984.0,4.0,Bachelor's,12.986174814204556,Urban,Comprehensive,1828,1.0,,6.0,Good,No,Rarely,Apartment,664.0
25.0,Male,8514.0,2.0,High School,11.958289084286555,Rural,Premium,509,0.0,460.0,8.0,Good,Yes,Monthly,House,1167.0
20.0,Female,,2.0,High School,12.81381108729506,Rural,Comprehensive,526,1.0,635.0,9.0,Poor,No,Weekly,Condo,165.0
43.0,Male,4391.0,0.0,Master's,32.618540215819635,Rural,Basic,943,0.0,834.0,3.0,,Yes,Monthly,House,753.0
